"claim_id","path","line","claim_text","domain","risk","source_type","source_location","scope","status","decision"
"MC-0171","01-项目/meta-abilities/决策.md","38","你22岁花1万块买基金，赚10%=1000块。你的1万块在中间地带——""适度风险适度回报""。同样的时间和精力你用来写一篇内容——最坏没人看（亏8小时），最好被大号转发→粉丝翻十倍→有人买你的产品。后者是非对称——亏了不致命，赚了是100倍以上。","general-methodology","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0172","01-项目/meta-abilities/决策.md","40","Taleb说中间地带是最危险的位置——你既不够安全来承受波动，又不够冒险来抓住非对称机会。看看农夫的两块地：一块在河边每年被淹但土特别肥，一块在山坡上永远不会被淹但土瘦。别的农夫把种子全撒半山腰——不会被淹但土不够肥，每年收成刚好吃饭。聪明的农夫把90%种子撒山坡上够吃饭饿不死，剩下10%撒河边——每三年有一次水特别大退得也快，那年河边那块地长出的庄稼比山坡上十年的收成还多。杠铃策略不是冒险，是在确保饿不死的前提下用小剂量去抓非对称回报。Taleb书里最经典的例子是那个法国公务员——白天上班极其稳定但收入不高，晚上写小说。小说卖不出去他有工资死不了，卖成畅销书他比99%的职业作家赚得多，因为他不需要用写作付房租。安全的工资给了他输不死的底气——写作反而因为不用救命而更自由。","general-methodology","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0173","01-项目/meta-abilities/决策.md","47","做决策的时候——不要站在""现在的自己""的位置上。投射到80岁的自己，回头看——""我会为没做什么而后悔？""","general-methodology","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-blocked","block"
"MC-0174","01-项目/meta-abilities/决策.md","49","Jeff Bezos用这个框架决定离开华尔街的高薪工作去做电商——""80岁时我不会因为尝试做电商然后失败而后悔。我会因为从来没试过而后悔。""","general-methodology","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-blocked","block"
"MC-0175","01-项目/meta-abilities/决策.md","51","遗憾最小化框架的妙处——它把决策的评估标准从短期得失切换到了长期后悔。短期亏了钱你会难过几个月，长期没试你会遗憾几十年。想象一个人死后站在两座墓碑前：一座刻着""这里埋着一个从来没失败过的人，他避开了每一个可能的坑""，另一座刻着""这里埋着一个试了很多事、搞砸了很多次、但每次搞砸之后都爬起来继续的人""。守墓人问他选哪个——""你自己选，你还没埋呢。""一个80岁的老人写信给自己20岁的自己，信很短：""别怕。那些你怕失败的事大多数根本没发生，发生了的那些你现在回头看几乎不记得了。但你因为害怕而没做的那些事——每一件你都记得。你不会因为搞砸了而后悔，你会因为没试而后悔。去试。""","general-methodology","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-blocked","block"
"MC-0176","01-项目/meta-abilities/决策.md","64","判断力不是""我赢了还是输了""——是""在已知信息的条件下，我这个选择是否是最优的""。Duke说判断力的唯一训练方式是写决策日志：每次记录选项、已知信息、未知信息、决策依据、预期结果，事后对照时不看结果，看""我当时的信息和推理是否支持我当时的选择""。这就像一个人每次抛硬币前摸左耳三下，前三次抛到正面就说""摸左耳能让硬币出正面""，第四次抛到反面就说""刚才没摸够""——他的大脑在四次样本里找到了一个""因果关系""，实际上只是独立随机事件。你的大脑在做同样的事——在自己的人生数据里找因果关系，样本量可能只有五次，而你根据这五次数据做一辈子的决策。决策日志逼你把推理暴露出来，让你事后能看到""我当时以为是因果的，其实只是相关""。","general-methodology","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0177","01-项目/meta-abilities/决策.md","75","**L3——有一套框架但不会调参。** 杠铃策略每次都死套90/10——不管情境。忘了框架是工具，你是用工具的人。杠铃的比例可以根据你的安全端厚度调整——你的储蓄够你活两年，你的风险端可以调到15%。框架不变，参数可变。","general-methodology","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0178","01-项目/meta-abilities/决策.md","77","**L4——框架可以在不同领域灵活变形。** 杠铃策略在财务决策中用90/10。在职业决策中用80/20——80%时间做确定性产出，20%时间探索新方向。在关系决策中用不同的比例。同一个框架，三个领域，三种变形。","general-methodology","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0179","01-项目/meta-abilities/决策.md","92","Type 2：可逆。做错了可以退回来重新来——试一个选题、换一个工具、尝试一种新方法、联系一个人。这类决策不需要""充分信息""。你需要的是""刚好够启动的30%信息""——先走一步，用一步之后收到的信息调方向。","general-methodology","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0180","01-项目/meta-abilities/决策.md","100","**决策小记。** 每天在做一个小决策时花1分钟写下——选项是什么、我基于什么选的、我预期会发生什么。只写，不判断。这是在积素材——为月课和季课的偏差分析做准备。","general-methodology","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-blocked","block"
"MC-0181","01-项目/meta-abilities/决策.md","104","**第一步：Day 0——测量你的现状A。** 回顾过去一个月你做的10个决策。每个问三个问题：(1)决策时我记录了任何信息吗（是/否）；(2)我对这个决策的预期是什么，后来实际结果是什么；(3)预期和实际的偏差方向——我是系统性地高估了好结果（过度乐观）还是低估了风险（过度保守）。大多数人的A：零记录，偏差方向不明。","general-methodology","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-blocked","block"
"MC-0182","01-项目/meta-abilities/决策.md","106","**第二步：定义目标B。** B1（第1-30天）：每天至少记录1个决策小记，养成""决策时写下来""的习惯。B2（第31-60天）：对至少5个重要决策完成完整决策日志（选项/已知/未知/依据/预期）。B3（第61-90天）：回顾30个以上的决策日志数据，找到自己的1-2个系统偏差模式。","general-methodology","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-blocked","block"
"MC-0183","01-项目/meta-abilities/决策.md","108","**第三步：执行——决策日志的日常化。** 日课：1分钟决策小记。周课：回看本周日志找模式。月课：用完整模板记录重要决策+概率校准。季课：季度审计找系统偏差+设预提交规则。","general-methodology","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-blocked","block"
"MC-0184","01-项目/meta-abilities/决策.md","112","**第五步：判断B是否达成。** 连续两季度校准率改善+后悔密度<20%→B达成。此时你的决策从""凭感觉""升级为""有数据可迭代""。","general-methodology","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0185","01-项目/meta-abilities/决策.md","118","**反对者模拟。** 选本月做的一个最大决策——花20分钟列""最聪明的反对者会怎么攻击这个决策""。不是为了改变立场——是找自己推理里被跳过的那个盲区。找到盲区=下一次决策少了一个死角。","general-methodology","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0186","01-项目/meta-abilities/决策.md","152","**概率思维**：不说""这件事会发生""，说""这件事发生的概率大概是65%""。把确定性替换为概率分布。超级预测者不断校准自己的概率估计——""我上次说65%的事，实际发生了多少？""通过持续校准把主观概率逐渐逼近客观概率。","general-methodology","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-blocked","block"
"MC-0187","01-项目/meta-abilities/决策.md","156","**信念更新**：遇到新证据时，按照贝叶斯定理更新自己的概率估计——不是""我之前的判断全错了推翻重来""（那是二元思维），也不是""新证据不影响我的判断""（那是顽固）。是新证据让我从65%调到55%或75%——微调，不是翻转。","general-methodology","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0188","01-项目/meta-abilities/决策.md","162","下次做决策或预测时——不说""我觉得能成""。说""我觉得能成的概率大概是X%""。事后记录——当时说的X%和后来实际发生的比例。三个月后看——你说的60%的事，实际发生了几件。如果10件里只发生了3件——你在系统性地高估概率。如果10件里发生了8件——你在系统性地低估。校准。","general-methodology","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-blocked","block"
"MC-0189","01-项目/meta-abilities/决策.md","195","系统1处理90%以上的日常决策——不是因为你懒，是因为系统2太耗能。前额叶的葡萄糖消耗是基底节的好几倍——你的大脑在生理上倾向于""能不用系统2就不用了""。","medical-health","P0","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
"MC-0190","01-项目/meta-abilities/决策.md","197","系统1有三个被反复验证的偏误——损失厌恶（人对损失100块的负面感受等于赚200块的正面感受，系数约2:1）、可得性启发（容易想起就以为概率高）、锚定效应（第一个数字成为后续判断的锚）。更重要的是，你的系统1在决策时模拟的是""亏了有多痛""——但它模拟不出""没做有多遗憾""。两个人各做了一笔投资：第一个人亏了2000块止损了，十年后完全不记得；第二个人没亏没赚但错过了一个研究了很久判断成功率极高的机会，十年后每次想到还是""如果当时""。不是因为第二个人损失更大——是因为遗憾是事后才会出现的感觉，系统1没有""事后""的概念。","general-methodology","P1","unverified-secondary-note","unknown","blocked-chapter-source","resolved-qualified","qualify"
